customer_id,facility_id,arrival_time,age,service_type,priority_level,customer_type,wait_tolerance,queue_length,queue_position,historical_avg_wait,active_staff_count,avg_service_time,staff_availability,hour_of_day,day_of_week,is_holiday,peak_hours,no_show_indicator,service_counters,operational_hours,feedback_score,actual_wait_time,queue_status
C009500,F003,02-01-2024 14:12,76,application,elderly,appointment,8,25,24,16.0,4,12.5,0.64,14,1,0,0,0,5,10,3.3,82.2,critical
C009501,F001,06-01-2024 11:46,72,consultation,elderly,online,18,16,1,56.2,6,11.1,0.99,11,5,0,1,0,2,9,5.0,2.4,normal
C009502,F004,12-01-2024 17:11,22,inquiry,elderly,appointment,14,15,15,13.0,1,6.1,0.67,17,4,0,0,0,2,8,2.7,96.2,critical
C009503,F002,16-01-2024 10:40,40,application,normal,online,37,36,10,23.4,3,20.3,0.95,10,1,0,1,0,2,12,3.4,108.9,critical
C009504,F004,20-01-2024 13:52,75,consultation,elderly,online,18,9,8,31.2,1,11.0,0.8,13,5,0,0,0,4,9,2.9,79.7,critical
C009505,F004,29-01-2024 16:37,32,consultation,normal,appointment,16,20,11,11.0,2,5.4,0.83,16,0,0,0,0,6,9,3.3,35.6,critical
C009506,F004,30-01-2024 13:37,81,consultation,elderly,online,25,22,7,15.0,3,16.5,0.67,13,1,0,0,0,4,8,3.7,40.4,critical
C009507,F003,06-01-2024 11:28,74,payment,elderly,walk-in,17,18,7,35.1,8,3.1,0.89,11,5,0,1,0,5,12,4.9,5.0,normal
C009508,F001,15-01-2024 15:07,48,consultation,normal,online,22,11,6,7.2,4,7.4,0.83,15,0,1,0,0,6,9,3.9,11.9,busy
C009509,F005,22-01-2024 16:52,76,consultation,elderly,walk-in,9,22,8,23.0,3,11.8,0.79,16,0,0,0,0,2,12,3.5,43.3,critical
C009510,F004,11-01-2024 17:28,50,renewal,elderly,online,7,11,5,10.0,2,3.0,0.84,17,3,0,0,0,4,10,3.8,5.8,busy
C009511,F001,10-01-2024 10:56,36,renewal,normal,walk-in,27,45,27,27.0,3,6.5,0.83,10,2,0,1,0,6,8,2.8,70.3,critical
C009512,F004,29-01-2024 15:24,37,complaint,normal,appointment,29,10,5,16.0,1,9.7,0.69,15,0,0,0,0,2,12,3.7,70.3,critical
C009513,F001,19-01-2024 15:22,48,application,elderly,walk-in,20,16,14,25.0,4,20.1,0.65,15,4,0,0,0,6,12,3.4,76.0,critical
C009514,F003,20-01-2024 09:29,50,consultation,elderly,online,31,56,25,28.1,7,16.2,0.86,9,5,0,1,0,4,12,3.4,86.2,critical
C009515,F001,03-01-2024 16:34,38,payment,normal,appointment,11,25,8,24.0,3,4.5,0.68,16,2,0,0,0,4,12,5.0,16.7,critical
C009516,F004,12-01-2024 18:31,45,renewal,elderly,appointment,14,10,8,14.0,3,8.5,0.77,18,4,0,0,0,6,9,4.7,19.8,congested
C009517,F003,12-01-2024 10:09,78,payment,elderly,online,16,45,30,32.4,7,3.4,0.89,10,4,0,1,0,4,9,3.7,22.9,congested
C009518,F003,22-01-2024 14:25,53,complaint,elderly,appointment,18,10,6,14.0,1,20.1,0.85,14,0,0,0,0,2,9,3.7,100.2,critical
C009519,F001,25-01-2024 12:35,67,application,normal,walk-in,25,37,33,25.2,7,14.6,0.93,12,3,0,1,0,5,9,2.8,105.1,critical
C009520,F002,22-01-2024 13:42,80,application,elderly,online,13,12,12,22.0,2,6.4,0.76,13,0,0,0,0,5,8,3.9,33.3,critical
C009521,F002,14-01-2024 16:30,52,complaint,normal,appointment,25,27,19,32.5,3,16.1,0.8,16,6,0,0,0,2,9,2.7,120.0,critical
C009522,F003,07-01-2024 16:17,49,complaint,urgent,online,5,26,16,24.7,3,11.2,0.78,16,6,0,0,0,6,9,4.4,24.6,critical
C009523,F005,03-01-2024 08:05,65,complaint,normal,walk-in,28,24,16,23.0,2,22.8,0.79,8,2,0,0,1,4,9,1.0,0.0,abandoned
C009524,F002,14-01-2024 16:33,59,payment,normal,online,18,20,18,31.2,1,3.0,0.85,16,6,0,0,0,2,12,3.2,62.2,critical
C009525,F001,24-01-2024 08:42,90,payment,elderly,walk-in,22,15,10,14.0,4,3.9,0.7,8,2,0,0,0,5,8,4.1,11.0,normal
C009526,F005,27-01-2024 14:37,78,consultation,elderly,walk-in,16,9,6,26.0,3,11.9,0.88,14,5,0,0,0,6,10,4.7,18.5,congested
C009527,F001,15-01-2024 14:31,22,payment,normal,appointment,8,6,2,13.8,3,4.0,0.84,14,0,1,0,0,2,12,5.0,3.5,normal
C009528,F002,05-01-2024 12:12,70,inquiry,normal,online,13,10,6,19.8,4,5.2,0.94,12,4,0,1,0,3,12,5.0,13.1,congested
C009529,F004,31-01-2024 15:38,65,renewal,elderly,walk-in,12,20,11,19.0,2,4.8,0.73,15,2,0,0,0,3,12,4.2,27.6,critical
C009530,F005,30-01-2024 12:49,29,consultation,elderly,walk-in,14,18,11,37.8,4,10.5,0.88,12,1,0,1,0,3,12,4.3,30.9,critical
C009531,F002,14-01-2024 14:34,64,payment,normal,walk-in,10,13,11,22.1,4,3.9,0.61,14,6,0,0,0,4,10,3.3,18.5,critical
C009532,F001,03-01-2024 13:24,81,application,elderly,walk-in,23,5,3,22.0,3,15.7,0.68,13,2,0,0,0,5,12,3.8,18.8,busy
C009533,F005,08-01-2024 15:04,22,payment,normal,walk-in,38,14,13,21.0,1,4.4,0.61,15,0,0,0,1,6,12,3.8,0.0,abandoned
C009534,F002,06-01-2024 16:29,19,complaint,normal,walk-in,20,28,23,16.9,3,10.4,0.75,16,5,0,0,0,6,12,2.5,105.5,critical
C009535,F004,23-01-2024 13:06,80,inquiry,elderly,online,6,25,23,14.0,4,5.7,0.87,13,1,0,0,0,3,9,4.6,35.9,critical
C009536,F003,05-01-2024 09:39,46,application,normal,walk-in,16,36,25,34.2,6,20.9,0.94,9,4,0,1,1,4,10,4.1,0.0,abandoned
C009537,F005,19-01-2024 10:54,84,inquiry,elderly,online,24,23,16,30.6,8,3.9,0.81,10,4,0,1,0,3,9,4.7,17.2,busy
C009538,F004,28-01-2024 17:30,49,application,urgent,appointment,6,13,8,20.8,4,19.6,0.84,17,6,0,0,0,4,9,4.4,12.0,critical
C009539,F002,12-01-2024 17:23,26,complaint,urgent,walk-in,5,23,5,18.0,3,15.1,0.71,17,4,0,0,0,3,10,4.9,9.8,critical
C009540,F002,04-01-2024 11:36,84,complaint,elderly,appointment,16,25,21,23.4,6,17.0,0.81,11,3,0,1,0,2,8,2.8,120.0,critical
C009541,F003,12-01-2024 08:20,76,renewal,elderly,online,20,21,1,16.0,4,8.2,0.82,8,4,0,0,0,5,8,4.5,2.6,normal
C009542,F003,02-01-2024 12:19,51,consultation,elderly,walk-in,10,30,20,21.6,4,8.8,0.82,12,1,0,1,1,2,9,4.0,0.0,abandoned
C009543,F005,04-01-2024 17:04,80,renewal,elderly,walk-in,14,14,3,13.0,3,5.2,0.74,17,3,0,0,0,5,10,5.0,3.4,normal
C009544,F005,15-01-2024 08:43,51,renewal,normal,online,16,11,4,13.8,3,8.4,0.66,8,0,1,0,0,3,9,4.2,14.2,busy
C009545,F002,28-01-2024 10:48,66,complaint,normal,appointment,12,58,26,53.8,6,18.0,0.95,10,6,0,1,0,6,8,2.9,83.6,critical
C009546,F004,10-01-2024 18:26,39,consultation,normal,appointment,17,15,13,20.0,4,15.2,0.81,18,2,0,0,1,6,10,3.9,0.0,abandoned
C009547,F005,06-01-2024 11:22,65,application,normal,walk-in,23,28,13,56.2,8,5.9,0.92,11,5,0,1,0,4,8,5.0,22.2,busy
C009548,F005,25-01-2024 13:26,38,renewal,normal,online,8,5,1,18.0,4,6.5,0.75,13,3,0,0,0,6,12,4.6,1.5,normal
C009549,F003,04-01-2024 18:14,23,application,normal,online,40,21,21,10.0,2,18.0,0.67,18,3,0,0,0,2,12,1.4,120.0,critical
C009550,F002,29-01-2024 09:11,55,renewal,normal,online,15,21,8,19.8,4,8.3,0.94,9,0,0,1,0,5,12,4.1,16.0,congested
C009551,F005,09-01-2024 11:22,31,application,elderly,walk-in,11,28,15,45.0,7,20.0,0.86,11,1,0,1,0,2,10,4.4,120.0,critical
C009552,F004,25-01-2024 18:30,68,complaint,normal,online,19,23,23,13.0,1,14.7,0.85,18,3,0,0,1,3,9,1.0,0.0,abandoned
C009553,F002,02-01-2024 09:15,25,application,urgent,appointment,5,21,20,19.8,8,23.7,1.0,9,1,0,1,0,4,10,3.4,36.4,critical
C009554,F004,06-01-2024 16:19,48,inquiry,normal,appointment,25,32,8,22.1,3,8.9,0.81,16,5,0,0,0,2,10,4.2,46.0,critical
C009555,F001,18-01-2024 14:30,38,complaint,elderly,online,15,17,16,10.0,4,22.1,0.71,14,3,0,0,1,2,10,3.1,0.0,abandoned
C009556,F001,21-01-2024 09:46,54,consultation,normal,online,29,53,42,25.7,4,3.0,0.92,9,6,0,1,0,4,12,4.7,33.5,critical
C009557,F003,21-01-2024 17:17,18,consultation,elderly,appointment,12,10,3,26.0,3,13.6,0.86,17,6,0,0,0,2,12,4.1,15.4,congested
C009558,F005,29-01-2024 08:39,75,inquiry,elderly,online,13,13,4,15.0,4,4.6,0.69,8,0,0,0,0,4,9,4.1,6.6,busy
C009559,F004,11-01-2024 11:44,19,complaint,normal,walk-in,54,9,6,36.0,6,11.1,0.95,11,3,0,1,0,4,12,4.3,18.8,normal
C009560,F004,28-01-2024 09:11,44,renewal,normal,online,5,11,5,53.8,6,6.9,0.81,9,6,0,1,0,4,12,4.7,10.9,critical
C009561,F003,09-01-2024 11:49,20,consultation,normal,online,7,10,1,27.0,7,9.0,0.9,11,1,0,1,0,2,9,5.0,7.4,congested
C009562,F004,11-01-2024 11:40,69,inquiry,normal,appointment,24,12,4,28.8,4,4.6,0.85,11,3,0,1,0,6,8,4.4,9.3,normal
C009563,F004,02-01-2024 08:31,23,renewal,normal,walk-in,17,20,15,18.0,4,11.3,0.67,8,1,0,0,0,5,12,3.3,64.0,critical
C009564,F002,11-01-2024 08:31,69,application,normal,appointment,28,25,6,14.0,2,3.0,0.6,8,3,0,0,0,5,10,5.0,13.8,normal
C009565,F001,03-01-2024 15:25,68,consultation,urgent,appointment,5,16,12,18.0,2,15.9,0.61,15,2,0,0,1,6,8,3.3,0.0,abandoned
C009566,F004,19-01-2024 13:49,79,renewal,elderly,walk-in,6,8,3,10.0,1,10.1,0.61,13,4,0,0,1,4,9,3.1,0.0,abandoned
C009567,F001,03-01-2024 17:57,73,consultation,elderly,walk-in,10,24,13,13.0,3,15.0,0.83,17,2,0,0,0,6,8,2.7,55.8,critical
C009568,F003,25-01-2024 08:51,64,inquiry,normal,walk-in,17,17,17,22.0,2,3.6,0.86,8,3,0,0,0,4,9,4.8,33.9,critical
C009569,F002,06-01-2024 17:00,42,inquiry,normal,appointment,22,23,3,22.1,2,7.9,0.73,17,5,0,0,0,6,8,4.8,18.7,busy
C009570,F003,26-01-2024 10:53,64,complaint,normal,walk-in,18,25,3,39.6,3,24.2,0.91,10,4,0,1,0,2,8,3.9,38.5,critical
C009571,F003,27-01-2024 15:55,56,application,normal,online,20,13,6,28.6,3,13.1,0.69,15,5,0,0,0,5,8,3.0,37.6,critical
C009572,F002,11-01-2024 13:33,67,inquiry,normal,online,18,23,5,12.0,2,5.2,0.85,13,3,0,0,0,2,10,3.6,13.6,busy
C009573,F003,26-01-2024 16:55,48,renewal,normal,online,13,6,5,22.0,1,10.1,0.74,16,4,0,0,0,6,8,3.5,68.6,critical
C009574,F001,25-01-2024 13:12,42,payment,normal,online,21,24,11,17.0,1,4.9,0.67,13,3,0,0,0,5,8,2.9,80.9,critical
C009575,F004,29-01-2024 17:00,30,complaint,normal,online,5,20,4,20.0,1,15.9,0.85,17,0,0,0,0,5,12,3.8,76.3,critical
C009576,F004,28-01-2024 18:51,23,consultation,urgent,appointment,5,22,1,24.7,2,11.0,0.73,18,6,0,0,0,2,12,4.1,2.5,normal
C009577,F002,07-01-2024 12:52,18,complaint,elderly,appointment,5,11,3,35.1,4,21.3,0.96,12,6,0,1,0,3,9,4.6,15.6,critical
C009578,F003,09-01-2024 16:14,76,application,elderly,walk-in,14,18,3,23.0,3,13.2,0.71,16,1,0,0,1,6,9,3.6,0.0,abandoned
C009579,F003,25-01-2024 17:13,83,consultation,elderly,walk-in,16,20,5,24.0,3,5.4,0.72,17,3,0,0,0,5,12,4.8,7.6,normal
C009580,F003,14-01-2024 09:12,22,consultation,normal,appointment,24,14,10,58.5,6,13.5,0.88,9,6,0,1,1,4,8,4.4,0.0,abandoned
C009581,F005,18-01-2024 18:10,31,consultation,elderly,appointment,18,6,3,13.0,2,7.4,0.66,18,3,0,0,0,4,10,4.3,11.2,busy
C009582,F001,16-01-2024 15:09,18,renewal,elderly,online,16,22,15,23.0,4,7.2,0.72,15,1,0,0,1,4,12,4.3,0.0,abandoned
C009583,F004,11-01-2024 15:26,37,application,normal,online,36,5,4,14.0,3,11.9,0.71,15,3,0,0,1,4,9,4.5,0.0,abandoned
C009584,F001,09-01-2024 10:25,34,renewal,elderly,online,12,34,26,36.0,4,3.0,0.82,10,1,0,1,1,6,12,4.4,0.0,abandoned
C009585,F001,23-01-2024 14:54,86,inquiry,elderly,walk-in,18,22,4,15.0,4,7.2,0.71,14,1,0,0,0,5,10,4.3,4.3,normal
C009586,F001,14-01-2024 09:48,90,payment,elderly,appointment,19,11,11,49.1,8,3.0,0.88,9,6,0,1,0,2,12,4.4,15.9,busy
C009587,F004,11-01-2024 10:48,38,application,normal,walk-in,28,10,3,43.2,5,15.7,0.85,10,3,0,1,0,6,9,3.3,10.9,normal
C009588,F003,21-01-2024 13:05,34,complaint,normal,appointment,5,20,3,14.3,3,28.5,0.6,13,6,0,0,0,6,8,2.6,50.8,critical
C009589,F003,15-01-2024 08:51,46,inquiry,elderly,online,18,5,1,10.8,2,7.2,0.65,8,0,1,0,0,6,12,5.0,3.6,normal
C009590,F001,20-01-2024 12:38,54,consultation,elderly,online,15,11,9,37.4,5,13.2,0.88,12,5,0,1,0,5,9,5.0,15.1,congested
C009591,F005,26-01-2024 15:05,89,application,elderly,online,12,10,1,15.0,4,13.2,0.71,15,4,0,0,0,5,9,4.9,2.4,normal
C009592,F001,02-01-2024 12:47,73,application,elderly,online,12,39,28,18.0,3,18.0,0.99,12,1,0,1,0,2,9,2.4,120.0,critical
C009593,F005,20-01-2024 17:22,44,complaint,urgent,appointment,5,26,18,15.6,4,19.1,,17,5,0,0,0,6,9,3.8,,error
C009594,F003,25-01-2024 10:05,57,consultation,elderly,appointment,17,25,14,32.4,3,11.0,0.83,10,3,0,1,0,4,9,3.7,43.4,critical
C009595,F002,23-01-2024 17:19,73,consultation,elderly,online,16,25,8,11.0,4,9.9,0.7,17,1,0,0,0,2,12,4.1,41.0,critical
C009596,F004,20-01-2024 16:51,73,application,elderly,appointment,9,19,18,28.6,2,12.6,0.64,16,5,0,0,0,5,9,1.7,120.0,critical
C009597,F002,22-01-2024 10:55,51,consultation,urgent,appointment,5,30,2,37.8,4,12.5,0.96,10,0,0,1,0,6,9,4.7,1.3,normal
C009598,F003,03-01-2024 10:22,48,payment,normal,appointment,27,14,2,43.2,7,4.5,0.93,10,2,0,1,0,5,8,4.7,1.0,normal
C009599,F004,12-01-2024 14:39,47,consultation,elderly,walk-in,13,19,8,13.0,3,8.0,0.76,14,4,0,0,0,3,10,4.4,18.8,congested
C009600,F001,31-01-2024 14:59,40,application,urgent,walk-in,7,21,12,12.0,3,15.0,0.71,14,2,0,0,0,6,12,4.0,26.6,critical
C009601,F004,14-01-2024 11:12,63,complaint,elderly,online,22,21,5,49.1,3,9.1,0.85,11,6,0,1,0,6,12,5.0,14.2,busy
C009602,F002,16-01-2024 17:31,42,application,normal,online,13,12,5,18.0,4,12.8,0.7,17,1,0,0,0,2,12,3.4,44.4,critical
C009603,F001,23-01-2024 14:38,27,payment,normal,appointment,13,20,5,21.0,4,3.0,0.74,14,1,0,0,0,3,10,4.4,8.8,busy
C009604,F003,23-01-2024 14:08,84,complaint,elderly,online,13,15,14,25.0,1,13.2,0.74,14,1,0,0,1,3,9,1.3,0.0,abandoned
C009605,F003,01-01-2024 13:13,64,complaint,urgent,walk-in,5,10,2,7.2,2,21.9,0.88,13,0,1,0,0,6,8,3.4,8.6,critical
C009606,F004,12-01-2024 13:42,57,complaint,normal,appointment,22,10,1,12.0,2,13.1,0.62,13,4,0,0,0,5,9,3.9,8.8,normal
C009607,F002,16-01-2024 16:44,49,inquiry,normal,appointment,21,23,2,17.0,4,5.8,0.75,16,1,0,0,0,6,12,4.1,4.4,normal
C009608,F005,23-01-2024 10:10,49,application,urgent,walk-in,6,16,3,45.0,6,13.9,0.88,10,1,0,1,0,4,8,4.9,4.3,busy
C009609,F002,16-01-2024 12:40,39,payment,urgent,walk-in,5,39,13,18.0,4,5.5,0.85,12,1,0,1,0,5,9,3.8,4.2,congested
C009610,F005,07-01-2024 14:11,30,inquiry,normal,walk-in,16,20,18,27.3,3,6.2,0.84,14,6,0,0,0,5,12,3.4,41.6,critical
C009611,F003,21-01-2024 12:39,28,consultation,normal,walk-in,19,42,12,25.7,5,10.1,0.93,12,6,0,1,0,6,12,3.2,27.0,congested
C009612,F005,02-01-2024 15:05,40,consultation,normal,online,23,15,6,13.0,2,17.4,0.62,15,1,0,0,0,4,12,3.2,83.3,critical
C009613,F003,02-01-2024 08:23,78,consultation,elderly,walk-in,20,6,2,11.0,2,12.9,0.64,8,1,0,0,0,3,9,3.5,17.1,busy
C009614,F002,06-01-2024 15:10,78,consultation,elderly,walk-in,15,13,5,16.9,4,14.1,0.67,15,5,0,0,0,3,10,4.6,28.0,critical
C009615,F003,22-01-2024 09:23,34,consultation,normal,walk-in,21,14,10,23.4,5,8.7,1.0,9,0,0,1,0,6,12,5.0,18.3,busy
C009616,F005,01-01-2024 18:46,62,consultation,normal,walk-in,19,13,11,10.2,3,19.8,0.74,18,0,1,0,0,4,12,3.5,100.0,critical
C009617,F004,04-01-2024 16:01,32,inquiry,normal,walk-in,11,25,15,16.0,2,3.5,0.61,16,3,0,0,0,5,8,4.0,41.0,critical
C009618,F001,15-01-2024 13:18,37,consultation,normal,online,9,6,2,6.0,2,12.1,0.78,13,0,1,0,0,5,12,5.0,12.8,congested
C009619,F001,25-01-2024 12:51,63,complaint,normal,walk-in,24,43,23,36.0,7,15.5,0.89,12,3,0,1,1,3,8,2.8,0.0,abandoned
C009620,F002,21-01-2024 12:18,76,consultation,elderly,online,14,39,19,53.8,7,10.1,0.91,12,6,0,1,0,6,8,3.5,24.3,critical
C009621,F003,21-01-2024 13:21,50,inquiry,normal,online,23,22,3,23.4,4,4.4,0.7,13,6,0,0,0,4,9,4.6,2.1,normal
C009622,F001,19-01-2024 15:56,37,application,elderly,walk-in,20,24,21,11.0,4,18.9,0.69,15,4,0,0,0,6,9,3.7,101.3,critical
C009623,F004,15-01-2024 09:44,24,payment,normal,online,18,18,4,23.8,8,4.7,0.82,9,0,1,1,0,5,10,4.4,3.0,normal
C009624,F001,05-01-2024 16:58,54,application,normal,appointment,30,22,10,11.0,2,10.8,0.83,16,4,0,0,0,3,9,3.1,65.4,critical
C009625,F004,24-01-2024 10:16,81,payment,elderly,appointment,21,27,9,39.6,3,3.0,0.97,10,2,0,1,0,6,10,3.6,6.1,normal
C009626,F001,24-01-2024 18:15,31,renewal,elderly,walk-in,16,20,1,22.0,3,9.9,0.68,18,2,0,0,0,4,9,4.4,4.7,normal
C009627,F005,03-01-2024 13:25,74,inquiry,elderly,walk-in,18,24,16,21.0,1,3.0,0.63,13,2,0,0,1,2,10,3.1,0.0,abandoned
C009628,F004,18-01-2024 15:13,63,consultation,normal,appointment,19,25,2,11.0,1,20.1,0.69,15,3,0,0,0,3,10,4.4,58.9,critical
C009629,F004,04-01-2024 13:35,38,application,elderly,walk-in,20,20,3,15.0,3,13.3,0.83,13,3,0,0,0,6,8,3.8,10.4,busy
C009630,F001,03-01-2024 08:56,29,consultation,normal,appointment,27,19,12,15.0,1,11.9,0.72,8,2,0,0,0,4,10,3.2,120.0,critical
C009631,F005,25-01-2024 08:00,63,payment,urgent,walk-in,5,10,3,14.0,3,6.4,0.76,8,3,0,0,0,6,8,4.4,2.9,busy
C009632,F004,24-01-2024 08:26,78,complaint,elderly,online,10,9,2,21.0,4,19.2,0.89,8,2,0,0,0,2,12,3.9,11.6,congested
C009633,F003,22-01-2024 10:54,90,complaint,elderly,appointment,8,43,16,43.2,7,22.6,0.99,10,0,0,1,0,6,10,3.8,45.1,critical
C009634,F002,04-01-2024 13:59,75,inquiry,elderly,online,12,13,8,15.0,2,8.5,0.84,13,3,0,0,0,5,12,3.5,29.4,critical
C009635,F005,14-01-2024 15:37,30,consultation,normal,walk-in,23,28,19,19.5,2,8.3,0.72,15,6,0,0,0,3,9,2.9,111.2,critical
C009636,F003,09-01-2024 17:35,18,renewal,urgent,online,6,10,4,22.0,4,6.1,0.83,17,1,0,0,0,6,10,4.2,1.0,normal
C009637,F001,09-01-2024 11:14,64,renewal,normal,appointment,26,16,7,28.8,3,5.7,0.81,11,1,0,1,0,6,8,4.4,17.1,busy
C009638,F002,11-01-2024 15:15,76,payment,elderly,online,16,5,2,25.0,3,4.0,0.7,15,3,0,0,0,6,9,4.3,1.3,normal
C009639,F002,06-01-2024 13:57,85,consultation,elderly,online,11,16,4,24.7,1,11.9,0.83,13,5,0,0,0,6,9,3.1,40.4,critical
C009640,F003,18-01-2024 09:27,71,consultation,elderly,walk-in,13,30,14,27.0,5,15.0,0.92,9,3,0,1,0,6,9,3.1,30.0,critical
C009641,F003,09-01-2024 09:16,48,application,normal,online,26,12,1,30.6,3,12.2,0.83,9,1,0,1,0,3,8,4.6,4.7,normal
C009642,F003,09-01-2024 17:25,65,renewal,normal,walk-in,8,15,4,25.0,2,11.1,0.77,17,1,0,0,0,6,12,3.2,26.1,critical
C009643,F003,13-01-2024 15:21,52,payment,normal,appointment,29,32,31,24.7,4,3.0,0.87,15,5,0,0,0,6,9,4.6,26.4,congested
C009644,F005,27-01-2024 10:15,61,renewal,normal,walk-in,9,53,50,39.8,3,6.3,0.85,10,5,0,1,1,5,9,3.7,0.0,abandoned
C009645,F001,23-01-2024 14:51,27,inquiry,normal,appointment,15,22,3,16.0,4,8.0,0.64,14,1,0,0,0,2,8,4.1,15.5,congested
C009646,F001,28-01-2024 18:50,74,payment,elderly,walk-in,23,18,2,16.9,1,3.9,0.68,18,6,0,0,0,3,8,4.9,11.5,normal
C009647,F005,01-01-2024 14:51,21,inquiry,normal,online,5,7,2,15.0,4,7.9,0.86,14,0,1,0,1,6,10,3.3,0.0,abandoned
C009648,F002,07-01-2024 08:14,73,inquiry,elderly,walk-in,10,26,16,31.2,2,5.1,0.6,8,6,0,0,0,6,10,2.6,47.9,critical
C009649,F001,29-01-2024 17:15,69,consultation,normal,appointment,20,16,1,23.0,3,11.0,0.67,17,0,0,0,0,6,10,4.2,5.5,normal
C009650,F005,30-01-2024 17:27,46,consultation,elderly,appointment,12,7,7,16.0,4,8.3,0.65,17,1,0,0,0,2,9,4.3,32.6,critical
C009651,F005,07-01-2024 13:45,89,application,elderly,online,13,9,9,27.3,4,6.8,0.62,13,6,0,0,0,6,10,4.1,14.7,congested
C009652,F003,03-01-2024 16:23,82,renewal,elderly,appointment,8,13,9,14.0,3,10.7,0.73,16,2,0,0,0,6,10,3.7,29.2,critical
C009653,F005,11-01-2024 18:04,77,complaint,elderly,appointment,27,15,11,24.0,3,23.8,0.8,18,3,0,0,1,2,8,3.0,0.0,abandoned
C009654,F005,20-01-2024 17:39,35,complaint,normal,online,24,9,7,19.5,1,22.9,0.73,17,5,0,0,1,6,8,1.0,0.0,abandoned
C009655,F001,06-01-2024 16:42,43,renewal,urgent,appointment,5,6,2,24.7,1,6.1,0.89,16,5,0,0,0,6,8,4.2,5.2,congested
C009656,F003,22-01-2024 11:51,45,inquiry,normal,online,20,28,17,30.6,6,7.7,0.93,11,0,0,1,0,4,12,4.1,35.5,critical
C009657,F002,10-01-2024 14:30,81,complaint,elderly,walk-in,11,25,24,19.0,2,20.3,0.65,14,2,0,0,0,6,8,1.0,120.0,critical
C009658,F002,04-01-2024 08:13,78,complaint,elderly,walk-in,14,25,22,16.0,3,21.9,0.78,8,3,0,0,1,5,9,2.8,0.0,abandoned
C009659,F003,06-01-2024 16:53,28,payment,normal,walk-in,31,26,17,27.3,4,3.0,0.78,16,5,0,0,0,6,12,4.0,17.6,busy
C009660,F003,04-01-2024 13:58,65,renewal,normal,online,22,25,17,18.0,1,7.1,0.64,13,3,0,0,1,4,12,1.6,0.0,abandoned
C009661,F001,23-01-2024 17:42,61,inquiry,urgent,walk-in,5,20,18,13.0,4,7.8,0.83,17,1,0,0,0,4,10,2.8,13.3,critical
C009662,F001,29-01-2024 10:00,85,renewal,elderly,walk-in,7,39,3,23.4,7,5.0,0.98,10,0,0,1,0,3,12,4.4,4.6,congested
C009663,F003,01-01-2024 14:20,39,consultation,normal,walk-in,16,8,8,12.6,2,3.8,0.8,14,0,1,0,0,6,9,4.1,19.8,congested
C009664,F001,03-01-2024 09:06,27,inquiry,normal,online,22,10,10,23.4,4,5.9,1.0,9,2,0,1,0,5,9,4.2,13.4,busy
C009665,F005,14-01-2024 14:48,75,consultation,elderly,online,11,23,4,19.5,1,11.8,0.68,14,6,0,0,0,2,10,2.6,48.4,critical
C009666,F002,24-01-2024 16:13,64,application,normal,walk-in,23,13,6,19.0,1,8.4,0.72,16,2,0,0,0,3,10,4.1,66.3,critical
C009667,F005,13-01-2024 12:34,51,complaint,elderly,walk-in,19,35,22,28.1,6,20.6,0.94,12,5,0,1,0,5,12,3.1,66.5,critical
C009668,F003,17-01-2024 15:22,45,payment,normal,walk-in,11,22,1,12.0,4,3.0,0.7,15,2,0,0,0,4,12,4.8,1.0,normal
C009669,F004,05-01-2024 09:18,69,consultation,normal,online,25,30,5,37.8,8,5.6,0.91,9,4,0,1,0,6,10,5.0,6.4,normal
C009670,F001,17-01-2024 15:43,85,complaint,elderly,walk-in,20,5,4,24.0,3,6.5,0.67,15,2,0,0,0,4,12,4.6,10.1,busy
C009671,F003,26-01-2024 12:17,24,complaint,normal,walk-in,11,19,7,19.8,7,22.3,0.84,12,4,0,1,0,6,9,4.9,29.5,critical
C009672,F005,16-01-2024 09:48,67,renewal,normal,walk-in,25,32,16,21.6,8,4.7,0.82,9,1,0,1,0,6,12,4.5,13.7,congested
C009673,F001,20-01-2024 13:29,41,consultation,normal,appointment,12,31,29,26.0,4,17.6,0.89,13,5,0,0,0,6,8,1.7,120.0,critical
C009674,F001,11-01-2024 09:19,51,inquiry,normal,online,15,16,9,18.0,6,5.7,0.8,9,3,0,1,0,2,8,5.0,31.5,critical
C009675,F002,21-01-2024 08:48,60,consultation,elderly,online,6,15,2,24.7,2,11.2,0.68,8,6,0,0,1,6,9,4.4,0.0,abandoned
C009676,F004,19-01-2024 10:38,73,consultation,elderly,online,15,41,15,37.8,8,19.5,0.9,10,4,0,1,0,5,8,4.3,45.7,critical
C009677,F003,30-01-2024 12:11,40,application,normal,appointment,23,21,2,28.8,4,11.2,0.86,12,1,0,1,0,3,9,5.0,10.3,normal
C009678,F005,07-01-2024 11:36,31,payment,urgent,appointment,5,23,2,58.5,4,5.5,0.98,11,6,0,1,0,2,10,3.8,1.5,normal
C009679,F001,26-01-2024 15:08,69,renewal,normal,walk-in,14,5,3,13.0,3,5.7,0.9,15,4,0,0,0,3,9,4.1,6.0,normal
C009680,F003,20-01-2024 13:58,80,renewal,elderly,walk-in,15,13,10,15.6,4,10.8,0.61,13,5,0,0,0,3,8,2.5,40.7,critical
C009681,F005,23-01-2024 09:44,88,inquiry,elderly,online,19,41,38,45.0,6,4.9,0.97,9,1,0,1,0,3,10,3.7,43.8,critical
