facility_id,age,service_type,priority_level,customer_type,wait_tolerance,queue_length,queue_position,historical_avg_wait,active_staff_count,avg_service_time,staff_availability,hour_of_day,day_of_week,is_holiday,peak_hours,no_show_indicator,service_counters,operational_hours,feedback_score,actual_wait_time,queue_status
F002,28,payment,normal,walk-in,25,19,19,21,1,5.7,0.69,18,3,0,0,0,3,12,3.5,,critical
F004,70,consultation,normal,online,19,32,4,21.6,8,10.4,0.92,9,3,0,1,0,3,12,4,,congested
F005,26,payment,normal,online,16,9,3,30.6,6,7.6,0.96,12,1,0,1,0,2,9,3.9,,busy
F001,63,inquiry,normal,walk-in,20,24,19,13,4,4.6,0.6,18,5,0,0,0,6,8,2.1,,critical
F002,61,renewal,normal,walk-in,33,30,9,39.6,3,4.8,0.97,10,4,0,1,0,6,10,3.1,,normal
F003,38,complaint,urgent,walk-in,5,23,17,51.5,5,12.9,0.85,10,6,0,1,0,2,9,4,,critical
F004,60,inquiry,elderly,walk-in,12,9,9,34.2,3,5.6,0.91,12,2,0,1,0,2,12,4,,critical
F001,42,application,normal,appointment,10,11,8,24.7,2,9.5,0.71,16,6,0,0,0,2,9,4.1,,critical
F003,55,consultation,elderly,online,16,10,10,36,6,13.3,0.83,11,3,0,1,0,4,10,3.6,,critical
F003,23,consultation,normal,appointment,32,20,12,15.6,3,9.7,0.67,13,5,0,0,0,6,10,3.2,,critical
F004,77,consultation,elderly,online,19,11,8,23.4,3,11.9,0.9,8,5,0,0,1,2,10,3.5,,abandoned
F002,24,complaint,elderly,appointment,19,36,20,18,5,23.3,0.83,12,3,0,1,1,4,8,2.7,,abandoned
F003,20,consultation,urgent,online,7,11,11,24,3,11.1,0.65,8,0,0,0,0,4,10,2.8,,critical
F005,72,payment,elderly,walk-in,10,6,2,14.4,1,8,0.66,13,0,1,0,0,6,9,5,,critical
F001,30,renewal,elderly,appointment,27,18,7,20,4,5,0.74,16,4,0,0,0,4,8,5,,normal
F005,35,payment,normal,appointment,14,23,9,25.9,7,5.7,0.85,9,0,1,1,0,3,12,5,,critical
F003,22,consultation,urgent,walk-in,5,7,2,10.8,4,9.4,0.9,14,0,1,0,0,5,10,4.8,,normal
F005,88,complaint,elderly,walk-in,18,13,3,20.8,3,18,0.86,8,5,0,0,0,3,10,3.1,,busy
F002,57,payment,urgent,appointment,8,12,6,7.2,4,5.5,0.64,15,0,1,0,0,3,12,3.7,,normal
F004,58,payment,normal,walk-in,25,18,17,18,7,4.6,0.91,11,2,0,1,0,4,12,4.6,,busy
F002,40,renewal,normal,online,5,19,14,13,2,3,0.68,8,4,0,0,0,3,8,5,,critical
F001,25,consultation,normal,walk-in,19,18,13,28.1,5,15.5,0.9,10,5,0,1,0,5,12,5,,critical
F001,81,payment,elderly,appointment,16,17,7,10,4,9.3,0.71,13,1,0,0,1,2,8,4.3,,abandoned
F001,75,inquiry,elderly,appointment,17,21,5,14,3,6.7,0.81,16,4,0,0,0,3,9,5,,busy
F003,48,consultation,elderly,appointment,12,9,4,45,6,9.1,0.85,10,1,0,1,0,2,8,4.6,,congested
F001,71,consultation,elderly,walk-in,7,12,2,14,2,16.1,0.7,13,1,0,0,0,6,12,4,,critical
F001,40,complaint,normal,appointment,9,44,9,23.4,6,24,0.97,9,6,0,1,0,6,10,3.3,,critical
F004,42,inquiry,elderly,online,13,32,10,19.8,4,7.9,0.89,11,1,0,1,0,5,9,4,,congested
F001,42,application,urgent,appointment,6,14,12,43.2,8,28.8,0.81,10,3,0,1,0,3,12,4.9,,critical
F005,47,consultation,elderly,appointment,18,23,16,39.6,4,9.2,0.84,12,4,0,1,0,4,9,3.9,,critical
F001,64,inquiry,normal,walk-in,15,5,2,15,1,5.9,0.7,14,2,0,0,0,2,12,4.3,,congested
F005,53,inquiry,normal,walk-in,27,37,34,27,5,6,0.91,12,1,0,1,0,2,8,3.8,,critical
F002,33,complaint,normal,online,19,8,1,20,2,26.6,0.61,18,3,0,0,0,2,8,3.4,,congested
F003,76,renewal,elderly,appointment,15,26,9,24.7,2,3,0.61,16,5,0,0,0,6,10,3,,busy
F003,45,payment,elderly,walk-in,10,8,4,24,1,7.3,0.68,13,3,0,0,0,2,10,3.8,,critical
F001,84,inquiry,elderly,appointment,20,19,5,14,2,5.9,0.7,17,1,0,0,0,6,9,3.7,,busy
F001,35,consultation,elderly,appointment,11,6,3,27.3,2,4.7,0.88,13,6,0,0,0,3,9,4.6,,normal
F003,69,renewal,elderly,appointment,19,13,6,23,4,8.8,0.77,8,4,0,0,0,4,12,4.4,,busy
F005,77,payment,elderly,appointment,17,13,8,29.9,4,7.1,0.67,18,6,0,0,0,6,10,4.3,,busy
F003,88,inquiry,elderly,walk-in,9,23,10,24,1,6.4,0.76,18,0,0,0,0,6,12,2.9,,critical
F001,60,renewal,normal,walk-in,5,25,4,16.2,3,10.5,0.93,11,0,1,1,0,6,8,4.5,,critical
F002,87,complaint,elderly,walk-in,11,20,11,24,3,24.4,0.82,14,2,0,0,0,2,8,2.5,,critical
F004,66,consultation,normal,online,25,39,28,32.4,5,13.8,0.97,12,3,0,1,0,5,12,3.9,,critical
F003,64,renewal,normal,walk-in,26,23,17,45,4,5.5,0.94,9,4,0,1,0,5,12,4.2,,busy
F005,76,inquiry,elderly,online,7,14,13,10.8,4,9.4,0.89,13,0,1,0,0,3,10,2.8,,critical
F002,78,renewal,elderly,walk-in,13,14,1,37.4,3,5.2,0.81,9,5,0,1,0,5,9,4.9,,normal
F004,60,inquiry,normal,appointment,35,27,25,23.4,4,7.4,0.86,9,0,0,1,0,5,10,3.7,,congested
F002,24,inquiry,normal,online,8,24,14,16,4,3.4,0.72,15,3,0,0,1,6,9,3.8,,abandoned
F003,48,consultation,normal,appointment,20,32,20,14.3,3,9.1,0.61,15,5,0,0,0,2,12,3.1,,critical
F002,66,application,normal,online,10,53,51,53.8,8,13,0.9,11,5,0,1,1,2,12,2.9,,abandoned
F004,38,payment,urgent,appointment,7,14,9,19.8,7,4.4,0.82,12,2,0,1,0,6,8,4.1,,busy
F003,84,complaint,elderly,walk-in,17,39,1,39.8,7,16.1,0.93,12,6,0,1,0,6,12,4.8,,congested
F002,19,application,normal,appointment,32,21,8,18,4,15.7,0.61,15,1,0,0,0,6,12,4.3,,critical
F003,51,payment,elderly,walk-in,16,31,8,24.7,2,3,0.67,8,5,0,0,0,5,9,4.7,,congested
F004,44,payment,normal,online,17,12,1,30.6,8,3,0.98,9,1,0,1,0,6,8,4.5,,normal
F001,47,consultation,normal,walk-in,22,25,24,51.5,5,11.7,0.81,12,6,0,1,0,6,9,4.3,,critical
F002,24,consultation,normal,walk-in,30,25,6,23,2,10.3,0.82,17,2,0,0,0,5,12,4.2,,congested
F005,69,payment,normal,walk-in,21,11,5,31.2,3,3.4,0.75,13,6,0,0,0,5,10,5,,normal
F001,23,inquiry,normal,walk-in,15,18,14,16,3,3,0.83,15,2,0,0,0,2,12,4.8,,congested
F002,34,application,normal,online,15,9,5,29.9,1,29.7,0.63,16,6,0,0,1,6,8,3.2,,abandoned
F002,47,complaint,elderly,appointment,16,18,11,37.4,3,24.8,0.89,12,6,0,1,1,3,9,2.7,,abandoned
F003,38,complaint,elderly,appointment,26,10,2,34.2,7,17.3,0.89,9,0,0,1,0,5,9,5,,normal
F002,53,complaint,normal,online,27,5,1,20,1,27.3,0.75,17,2,0,0,0,4,12,3.6,,congested
F003,64,consultation,normal,walk-in,16,16,1,22.1,3,14.9,0.73,13,5,0,0,1,4,8,5,,abandoned
F001,71,inquiry,elderly,online,19,24,9,29.9,3,8.2,0.74,16,5,0,0,0,5,9,4,,congested
F002,45,renewal,normal,appointment,10,9,2,34.2,8,10,0.99,9,3,0,1,0,2,8,3.6,,congested
F004,84,application,elderly,online,5,12,7,13,3,18.6,0.72,8,1,0,0,0,4,10,4.6,,critical
F001,20,renewal,urgent,online,5,23,5,19,2,3,0.63,17,1,0,0,0,6,12,4.9,,congested
F004,68,consultation,normal,appointment,26,13,6,15.6,1,10.6,0.68,18,6,0,0,0,4,8,3,,critical
F001,39,payment,elderly,online,11,8,2,11,1,6.1,0.64,8,2,0,0,0,4,9,5,,congested
F002,90,consultation,elderly,online,12,10,6,13.8,3,15.4,0.68,17,0,1,0,0,4,10,4.5,,critical
F004,41,consultation,normal,walk-in,19,20,15,22,4,14.4,0.65,17,2,0,0,1,5,10,2.9,,abandoned
F004,27,inquiry,normal,appointment,5,22,17,24.7,4,6.9,0.86,16,6,0,0,0,6,9,4.2,,critical
F005,55,renewal,normal,appointment,14,9,1,25,2,5.9,0.67,15,1,0,0,0,5,10,3.9,,normal
F001,31,application,normal,online,24,12,5,11,2,10.8,0.64,14,3,0,0,0,3,8,3.7,,critical
F003,22,complaint,normal,online,14,6,3,24,2,4.7,0.82,14,0,0,0,0,2,9,4.7,,busy
F003,56,complaint,normal,appointment,14,5,5,25,2,10.6,0.62,8,0,0,0,0,6,8,3.6,,critical
F005,25,renewal,normal,appointment,35,18,13,11,4,3,0.68,16,2,0,0,0,3,12,4.1,,busy
F003,53,complaint,normal,online,20,10,8,23.4,3,19.6,0.71,15,6,0,0,0,4,8,3.3,,critical
F005,65,consultation,normal,appointment,11,32,29,18.2,1,3,0.65,15,6,0,0,0,5,10,2.3,,critical
F002,36,payment,normal,online,23,24,9,14,3,3,0.75,15,0,0,0,0,6,9,4.2,,busy
F002,18,consultation,normal,appointment,16,8,3,17,3,10.5,0.66,14,4,0,0,0,4,10,5,,congested
F001,56,complaint,normal,online,25,18,9,23,2,13.2,0.67,14,4,0,0,0,3,8,3.7,,critical
F003,89,renewal,elderly,online,5,51,6,53.8,6,6.9,0.87,9,5,0,1,0,5,8,4.6,,critical
F003,65,application,normal,appointment,18,15,6,18,1,4.7,0.87,8,2,0,0,0,3,10,4.8,,critical
F002,43,application,normal,appointment,10,14,7,10.2,3,14.8,0.85,17,0,1,0,0,5,12,4.5,,critical
F002,27,complaint,normal,online,24,10,7,29.9,1,24.1,0.89,15,5,0,0,0,2,8,1.6,,critical
F004,57,complaint,elderly,walk-in,14,19,7,25.2,6,7.7,0.81,9,1,0,1,0,5,12,4.7,,busy
F001,22,complaint,normal,walk-in,18,23,3,23.8,8,11.1,0.85,9,0,1,1,0,4,9,4.4,,busy
F005,89,payment,elderly,appointment,12,14,6,14.3,1,3,0.66,18,6,0,0,0,5,9,4.7,,critical
F002,47,consultation,elderly,walk-in,23,10,2,21,3,14.8,0.74,8,3,0,0,0,5,8,4.8,,busy
F002,30,inquiry,normal,walk-in,10,13,13,20,2,7.6,0.65,8,1,0,0,0,6,8,2.8,,critical
F005,80,complaint,elderly,walk-in,23,8,1,13,3,15.4,0.78,16,1,0,0,0,6,10,5,,normal
F003,33,payment,normal,online,25,45,42,32.4,3,7.9,0.9,11,1,0,1,1,6,10,2.3,,abandoned
F003,32,renewal,elderly,online,6,13,12,10.2,2,4.7,0.87,14,0,1,0,0,4,9,4.4,,critical
F004,39,complaint,normal,online,16,19,15,13,2,19.9,0.72,8,4,0,0,0,2,10,2.2,,critical
F005,46,consultation,elderly,online,15,10,7,28.8,4,12.8,0.88,11,2,0,1,0,3,9,4.6,,critical
F002,19,payment,normal,appointment,34,13,5,22,1,4.6,0.71,14,1,0,0,0,5,8,4.2,,busy
F001,49,renewal,elderly,appointment,21,21,4,21,2,7.5,0.76,8,1,0,0,0,6,10,4.2,,busy
F001,40,consultation,normal,appointment,17,34,22,18,5,8.3,0.81,12,3,0,1,0,6,9,4.4,,critical
F001,27,consultation,normal,online,16,36,28,37.8,3,9.6,0.82,10,3,0,1,0,5,12,2.8,,critical
F004,78,payment,elderly,appointment,23,32,18,25.2,5,4.4,0.82,9,4,0,1,0,3,8,4.2,,congested
F005,33,complaint,normal,appointment,19,18,5,32.4,6,17.3,0.82,9,4,0,1,0,5,12,3.3,,congested
F004,60,payment,urgent,appointment,5,23,19,29.9,4,8.9,0.63,14,5,0,0,0,3,9,3,,critical
F005,39,consultation,elderly,walk-in,19,43,10,43.2,5,14.6,0.88,9,3,0,1,0,6,10,4.5,,congested
F003,28,consultation,normal,appointment,13,6,2,12.6,1,13,0.72,18,0,1,0,0,3,9,4.3,,critical
F002,43,consultation,normal,appointment,24,20,13,31.2,4,12.3,0.87,13,6,0,0,0,5,12,3.9,,critical
F002,52,inquiry,normal,online,21,16,14,39.6,7,5,0.84,9,1,0,1,0,5,8,3.6,,busy
F002,87,payment,elderly,appointment,12,4,1,7.8,3,5.5,0.82,13,0,1,0,0,4,8,4.7,,normal
F001,43,payment,normal,walk-in,27,14,3,15,4,3.2,0.68,13,4,0,0,0,5,10,4.8,,normal
F005,18,renewal,normal,walk-in,26,24,9,15.6,3,9.6,0.6,14,5,0,0,0,6,10,3.8,,critical
F003,82,renewal,elderly,online,15,11,10,22.1,1,13,0.85,16,5,0,0,0,3,8,4,,critical
F001,33,payment,normal,online,23,23,5,23.4,3,6.3,0.88,9,1,0,1,0,3,8,4.6,,busy
F003,24,inquiry,normal,online,28,32,16,24.7,3,6.7,0.71,13,5,0,0,0,4,9,3.7,,critical
F003,20,renewal,normal,appointment,7,6,3,21,4,6,0.87,14,2,0,0,0,6,12,4,,normal
F005,55,complaint,normal,online,25,43,12,30.6,7,8.4,0.9,11,1,0,1,0,3,10,4.4,,critical
F004,56,consultation,elderly,online,19,10,4,13.8,4,13.4,0.62,8,0,1,0,0,6,12,4.8,,busy
F004,79,inquiry,elderly,walk-in,11,10,6,13,3,3.5,0.83,8,5,0,0,0,6,9,4.8,,normal
F004,42,renewal,normal,walk-in,26,31,17,22.1,1,9,0.8,13,5,0,0,0,5,12,1.7,,critical
F005,66,payment,normal,appointment,25,13,9,27.3,4,7.4,0.67,8,5,0,0,0,4,12,3.7,,congested
F004,41,consultation,elderly,walk-in,11,16,2,32.8,5,9.5,0.8,10,5,0,1,0,3,10,4.2,,busy
F004,65,consultation,normal,appointment,32,56,13,32.8,7,19,0.82,10,5,0,1,1,5,8,4.6,,abandoned
F001,78,complaint,elderly,appointment,17,23,1,14,2,17.3,0.64,16,4,0,0,0,5,12,4.5,,busy
F002,78,renewal,elderly,online,11,5,2,17,1,8.5,0.72,14,1,0,0,0,6,9,4.4,,critical
F005,61,payment,normal,walk-in,13,39,23,25.2,3,4.1,0.97,10,1,0,1,0,5,12,4.9,,critical
F005,88,renewal,elderly,online,15,3,3,12.6,4,3,0.89,15,0,1,0,0,3,10,4.8,,normal
F001,34,inquiry,normal,appointment,30,53,42,28.1,4,7,0.95,9,6,0,1,0,4,9,3.3,,critical
F005,59,payment,normal,online,6,19,10,14,2,3,0.72,15,2,0,0,0,2,10,4.4,,critical
F001,50,complaint,normal,walk-in,23,10,10,31.2,4,20.2,0.7,8,5,0,0,0,2,8,4.6,,critical
F002,87,payment,elderly,walk-in,12,7,5,19,4,3.2,0.79,16,1,0,0,0,2,12,4.2,,busy
F002,78,complaint,elderly,appointment,15,5,5,13,2,27.3,0.71,18,1,0,0,0,4,12,3.1,,critical
F004,68,consultation,elderly,appointment,9,20,10,12,3,13.7,0.76,15,2,0,0,0,6,8,4.1,,critical
F001,68,consultation,normal,walk-in,28,25,9,19.8,3,7.8,0.84,10,4,0,1,0,5,10,3.9,,busy
F003,73,renewal,elderly,online,15,4,3,15,4,11.8,0.76,17,0,1,0,0,5,8,5,,busy
F004,39,renewal,urgent,walk-in,5,7,4,21,2,8.2,0.88,8,0,0,0,0,5,12,4.1,,busy
F005,27,payment,normal,appointment,16,9,6,25,1,4.2,0.85,16,3,0,0,0,2,8,4.5,,critical
F004,84,payment,elderly,walk-in,23,19,17,20,2,3.6,0.78,16,0,0,0,0,5,9,2.9,,congested
F001,71,application,elderly,online,18,18,18,19,2,21.8,0.78,16,1,0,0,1,3,9,1.3,,abandoned
F001,78,consultation,elderly,online,28,16,12,25,1,8.7,0.72,14,3,0,0,1,5,8,2.3,,abandoned
F002,83,consultation,elderly,online,11,14,4,19.5,3,12.3,0.82,17,6,0,0,0,3,12,4.3,,busy
F005,83,payment,elderly,walk-in,11,37,12,30.6,8,7.2,0.83,11,2,0,1,0,3,10,4.5,,critical
F002,86,inquiry,elderly,online,9,43,42,41.4,7,7.2,0.85,12,2,0,1,0,6,9,3.5,,critical
F003,42,complaint,normal,appointment,20,13,9,13,3,15.4,0.83,15,0,0,0,0,3,9,3.9,,critical
F002,45,complaint,normal,walk-in,27,51,38,37.4,6,18.3,0.97,10,5,0,1,1,5,8,2,,abandoned
F003,60,consultation,normal,online,17,10,6,45,4,15.1,0.87,10,1,0,1,0,4,12,4.1,,congested
F002,89,inquiry,elderly,walk-in,18,18,12,45,8,4,0.81,12,2,0,1,0,2,8,4.5,,congested
F002,30,consultation,elderly,online,11,13,8,11,1,11.8,0.7,13,2,0,0,0,6,9,2.8,,critical
F002,76,complaint,elderly,walk-in,19,16,15,35.1,5,13.9,0.85,10,5,0,1,0,4,9,4.6,,critical
F002,62,consultation,urgent,appointment,5,11,4,11,1,9.7,0.71,14,2,0,0,0,2,9,3.1,,critical
F004,35,consultation,normal,appointment,22,23,1,12,1,14.4,0.81,13,3,0,0,0,6,8,4,,busy
F001,90,payment,elderly,walk-in,16,7,5,24,4,4.3,0.66,13,0,0,0,0,3,12,4.7,,normal
F004,63,application,normal,online,43,12,8,18,8,20.3,0.89,11,1,0,1,0,4,10,4.5,,congested
F002,48,complaint,urgent,online,5,10,2,22.7,8,17.2,0.88,12,0,1,1,0,5,9,4.2,,normal
F001,73,inquiry,elderly,walk-in,12,16,13,19.8,6,7.4,0.98,10,2,0,1,0,2,12,4,,critical
F002,50,renewal,urgent,online,5,14,11,18,3,4.3,0.8,13,0,0,0,0,5,12,4.5,,congested
F003,31,payment,normal,appointment,23,22,19,25,1,5.8,0.64,14,1,0,0,0,5,10,2.6,,critical
F004,37,consultation,normal,online,11,19,1,23.4,4,10.4,0.98,12,4,0,1,0,2,9,4.6,,busy
F001,54,consultation,normal,appointment,19,9,5,19,4,15.2,0.88,8,2,0,0,0,4,10,4.2,,congested
F001,40,complaint,elderly,walk-in,21,16,9,28.6,1,18.6,0.64,13,6,0,0,1,4,9,1.7,,abandoned
F003,78,renewal,elderly,walk-in,21,9,9,34.2,6,10.4,0.86,11,2,0,1,0,6,8,3.4,,normal
F004,75,complaint,elderly,online,22,13,13,24,3,3,0.85,15,3,0,0,0,2,9,5,,busy
F003,87,complaint,elderly,walk-in,13,13,2,21,4,16.9,0.62,16,1,0,0,0,3,10,4.3,,congested
F003,87,application,elderly,appointment,16,22,6,25,2,15,0.68,13,1,0,0,1,5,12,3.7,,abandoned
F001,21,complaint,normal,appointment,14,29,8,13,1,14.6,0.8,16,6,0,0,1,2,9,2.3,,abandoned
F005,38,payment,normal,walk-in,30,16,3,19,3,4.6,0.8,8,2,0,0,1,2,10,4.3,,abandoned
F001,76,consultation,elderly,online,5,10,2,32.4,8,9.9,0.82,11,1,0,1,0,6,12,4.9,,normal
F002,67,consultation,normal,appointment,19,10,1,17,2,8.6,0.74,8,3,0,0,1,4,10,4.1,,abandoned
F005,23,application,normal,walk-in,37,19,19,34.2,7,9.7,0.82,10,3,0,1,0,5,12,4.6,,congested
F003,61,consultation,urgent,online,5,10,6,27.3,2,20.2,0.66,15,5,0,0,1,4,8,4.1,,abandoned
F001,87,application,elderly,walk-in,17,12,4,19.8,3,12.6,0.8,12,1,0,1,0,6,12,5,,busy
F001,70,payment,normal,appointment,29,11,11,24,1,5.5,0.9,17,0,0,0,0,5,9,3.8,,critical
F001,68,inquiry,normal,online,26,9,4,25,3,5.6,0.86,17,3,0,0,0,3,8,4.2,,normal
F004,55,renewal,normal,walk-in,10,15,14,23,3,8.6,0.74,18,3,0,0,0,3,12,3.3,,critical
F003,76,complaint,elderly,walk-in,15,10,5,12,4,18.7,0.71,8,2,0,0,0,5,12,3.4,,critical
F001,37,renewal,normal,walk-in,25,30,16,45,5,8.1,0.94,10,2,0,1,0,2,10,4.3,,critical
F001,64,application,elderly,online,23,22,6,18,2,18.4,0.61,8,0,0,0,0,6,12,4,,critical
F004,68,payment,normal,walk-in,12,16,16,21,1,3,0.6,13,4,0,0,0,6,9,4.2,,critical
F004,37,renewal,elderly,walk-in,21,5,5,14,2,13.4,0.84,16,0,0,0,0,2,10,3.2,,congested
F002,38,complaint,normal,appointment,11,26,2,18.2,2,20.7,0.75,15,5,0,0,0,4,9,4.1,,critical
F002,21,complaint,normal,appointment,20,23,15,41.4,4,25.1,0.92,10,1,0,1,0,6,9,2.1,,critical
F003,69,inquiry,normal,online,21,20,20,15,4,9.1,,16,3,0,0,0,6,12,3.4,,error
F004,64,complaint,normal,appointment,15,18,5,15,1,22.6,0.81,15,1,0,0,1,4,8,2.8,,abandoned
F005,85,renewal,elderly,online,14,6,5,7.8,3,5.6,0.72,13,0,1,0,0,4,8,4.5,,busy
F004,29,application,elderly,walk-in,18,25,4,22,2,7.2,0.73,15,4,0,0,0,5,12,3.8,,busy
F005,32,inquiry,normal,appointment,27,44,13,32.8,8,5.6,0.93,11,5,0,1,0,3,8,4.2,,congested
F001,59,payment,normal,online,16,7,3,20,3,5.4,0.73,15,0,0,0,1,5,12,5,,abandoned
F004,46,consultation,normal,walk-in,5,20,19,12,3,6.2,0.69,18,0,0,0,0,2,10,2.6,,critical
F003,33,payment,elderly,appointment,8,21,11,34.2,8,6.2,0.99,12,1,0,1,0,6,9,4,,busy
F001,28,inquiry,normal,walk-in,16,18,11,36,5,6.3,0.93,12,2,0,1,0,4,12,4,,congested
F005,78,application,elderly,online,23,39,8,21.6,6,19.8,0.83,10,1,0,1,0,3,8,4.9,,critical
F004,38,payment,normal,online,20,25,7,14,2,4.9,0.8,16,1,0,0,0,5,8,4.7,,congested
F003,50,renewal,normal,walk-in,8,19,5,18,6,3,0.82,12,2,0,1,0,6,12,5,,normal
F001,58,complaint,normal,online,23,34,32,45,5,10.6,0.87,10,3,0,1,0,2,9,4.7,,critical
F004,47,renewal,elderly,walk-in,13,13,4,24.7,3,10.2,0.89,8,6,0,0,0,4,10,3.9,,busy
F003,79,consultation,elderly,online,8,3,3,7.2,4,7.2,0.62,18,0,1,0,1,5,8,5,,abandoned
F002,64,inquiry,urgent,walk-in,5,22,1,19,2,4.5,0.81,13,2,0,0,0,6,10,4.2,,normal
F002,55,renewal,normal,online,15,7,1,16,2,3,0.69,15,1,0,0,1,4,12,3.5,,abandoned
F002,85,application,elderly,walk-in,14,58,41,25.7,8,17.5,0.85,11,5,0,1,1,4,8,2.9,,abandoned
F004,28,renewal,normal,online,23,11,7,13,6,11,0.89,10,0,1,1,0,5,9,3,,busy
F001,89,complaint,elderly,appointment,7,12,11,14,3,21,0.87,18,3,0,0,0,2,12,3.2,,critical
F005,47,payment,urgent,walk-in,7,58,33,56.2,8,7.6,0.82,9,6,0,1,0,5,9,4.2,,critical
F004,70,complaint,elderly,walk-in,14,14,8,31.2,2,21.3,0.62,16,6,0,0,1,2,12,3.2,,abandoned
F005,57,consultation,normal,walk-in,24,19,15,17,2,12.2,0.75,16,4,0,0,0,6,9,2.5,,critical
F004,77,application,elderly,online,14,14,14,10,3,9.6,0.75,13,4,0,0,0,2,12,3.7,,critical
F003,29,consultation,normal,appointment,20,25,12,16,3,18.1,0.71,17,0,0,0,0,5,12,2.5,,critical
F001,85,consultation,elderly,online,11,18,4,23.4,5,8.8,0.84,10,3,0,1,0,3,8,4.6,,congested
F004,30,consultation,normal,walk-in,22,29,25,16.9,4,11.1,0.61,14,5,0,0,0,6,12,4.3,,critical
F005,59,complaint,normal,appointment,13,19,5,27,6,16.6,0.81,11,3,0,1,0,3,12,3.6,,critical
F005,73,inquiry,elderly,online,13,53,24,30.4,7,3,0.86,11,6,0,1,0,6,12,3.8,,critical
F003,33,application,normal,online,31,32,21,32.5,4,10.3,0.89,16,6,0,0,1,5,10,4.1,,abandoned
F002,76,payment,elderly,online,15,16,2,24,1,5.5,0.85,17,3,0,0,0,6,8,4,,busy
F005,34,application,normal,online,18,25,7,10,3,17.5,0.72,13,1,0,0,0,5,9,3.3,,critical
F005,87,renewal,elderly,appointment,12,34,2,45,8,8,0.84,10,2,0,1,1,6,8,3.4,,abandoned
F005,55,application,normal,walk-in,13,11,2,15,4,12.5,0.88,15,2,0,0,0,5,8,4.1,,busy
F005,29,complaint,normal,appointment,17,21,1,24,1,15.7,0.86,14,4,0,0,0,4,8,4.7,,congested
F002,59,complaint,elderly,appointment,18,14,7,43.2,6,19.1,0.96,9,1,0,1,0,5,8,4,,congested
F002,29,consultation,elderly,online,15,23,3,36,4,17.2,0.8,9,4,0,1,0,6,9,4,,congested
F003,36,inquiry,normal,walk-in,7,7,2,10.8,5,5.7,0.95,9,0,1,1,0,6,12,3.6,,normal
F004,18,consultation,elderly,appointment,18,32,21,15.6,2,10.3,0.67,17,5,0,0,0,3,12,2.9,,critical
F004,73,application,elderly,walk-in,24,16,11,14,1,14.6,0.7,15,3,0,0,0,4,12,2.2,,critical
F003,56,inquiry,normal,online,29,20,14,18,1,3.6,0.71,18,1,0,0,1,4,8,4.2,,abandoned
F004,67,complaint,normal,walk-in,14,41,10,21.6,5,19,0.97,11,4,0,1,0,4,10,3.4,,critical
F005,42,consultation,normal,online,6,30,13,44.5,4,19.3,0.97,10,6,0,1,0,4,10,3.4,,critical
F003,22,inquiry,normal,walk-in,18,23,17,18,5,7.6,0.89,9,2,0,1,0,6,10,4,,congested
F002,57,payment,normal,appointment,20,17,4,20,4,4.2,0.61,16,1,0,0,0,6,8,4.9,,normal
F001,33,payment,elderly,online,10,28,18,16.9,2,5.2,0.71,17,5,0,0,0,2,9,2.6,,critical
F003,18,application,normal,online,22,12,3,21,3,18.1,0.89,17,1,0,0,0,4,10,4.9,,busy
F005,69,inquiry,normal,appointment,31,58,28,28.1,5,6.9,0.84,12,5,0,1,0,3,10,3.4,,critical
F005,36,consultation,normal,walk-in,24,13,2,24,3,7.7,0.65,15,4,0,0,0,3,8,4.1,,normal
F004,62,application,urgent,appointment,5,18,5,36,3,12.6,0.95,9,2,0,1,0,2,10,2.9,,critical
F003,67,complaint,normal,appointment,24,17,17,25,1,13.3,0.78,14,1,0,0,0,2,9,1.5,,critical
F004,41,inquiry,normal,walk-in,21,14,8,53.8,7,4.7,0.87,12,5,0,1,0,6,9,3.9,,normal
F004,77,application,elderly,walk-in,5,21,7,15,4,24.4,0.9,17,2,0,0,0,5,10,3.1,,critical
F003,40,renewal,normal,appointment,17,39,23,18,6,7.9,0.88,9,2,0,1,0,6,8,4.5,,critical
F002,83,complaint,elderly,walk-in,16,25,21,45,3,15.8,0.86,11,4,0,1,0,4,8,2.4,,critical
F005,26,renewal,normal,walk-in,7,23,4,19,3,5.8,0.88,17,0,0,0,0,5,8,4.1,,critical
F004,22,complaint,elderly,walk-in,13,42,36,25.7,7,21.7,0.99,10,6,0,1,0,5,9,3.2,,critical
F003,47,consultation,elderly,walk-in,18,10,8,21.6,8,8.8,0.88,11,3,0,1,0,5,8,3.5,,busy
F001,78,application,elderly,walk-in,15,12,6,14,4,12.9,0.77,14,4,0,0,1,4,12,4.7,,abandoned
F002,31,consultation,elderly,walk-in,20,23,19,19,4,9.1,0.7,16,2,0,0,0,6,12,3.5,,critical
F004,62,payment,urgent,walk-in,5,39,38,30.4,8,4,0.95,11,5,0,1,0,3,12,4.8,,critical
F004,30,payment,elderly,walk-in,23,21,5,28.1,3,6.3,0.88,10,5,0,1,0,6,12,4,,normal
F003,84,renewal,elderly,walk-in,20,36,34,25.2,6,7.5,0.93,12,1,0,1,0,6,12,4.6,,critical
F005,44,payment,elderly,online,15,17,7,11,4,7.4,0.64,16,4,0,0,0,6,9,4.7,,busy
F004,86,payment,elderly,appointment,15,15,7,14,2,4.7,0.63,16,3,0,0,0,6,10,4.2,,congested
